DATE,Facility_Type,County,Case_Count
2020-06-24 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-06-24 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-07-01 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-07-01 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-07-01 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-07-01 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-07-01 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-07-01 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-07-08 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-07-08 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-07-08 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-07-08 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-07-08 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-07-08 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-07-15 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-07-15 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-07-15 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-07-15 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-07-15 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-07-15 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-07-22 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-07-22 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-07-22 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-07-22 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-07-22 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-07-22 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-07-29 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,1
2020-07-29 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-07-29 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-07-29 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-07-29 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-07-29 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-08-05 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,5
2020-08-05 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,1
2020-08-05 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-08-05 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-08-05 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-08-05 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-08-12 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,3
2020-08-12 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,1
2020-08-12 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-08-12 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-08-12 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-08-12 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-08-19 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-08-19 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-08-19 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-08-19 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-08-19 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-08-19 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-08-26 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-08-26 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-08-26 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-08-26 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-08-26 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-08-26 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-08-26 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-08-26 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-08-26 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-08-26 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-08-26 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-08-26 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-09-02 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,4
2020-09-02 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-09-02 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-09-02 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-09-02 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-09-02 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,8
,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,1
,Staff: State and Local Affected Facilities,Calvert,0
,Patients: State and Local Affected Facilities,Calvert,0
,Inmates: State and Local Affected Facilities,Calvert,0
,Youth: State and Local Affected Facilities,Calvert,0
,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,8
,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,1
,Staff: State and Local Affected Facilities,Calvert,0
,Patients: State and Local Affected Facilities,Calvert,0
,Inmates: State and Local Affected Facilities,Calvert,0
,Youth: State and Local Affected Facilities,Calvert,0
,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,8
,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,1
,Staff: State and Local Affected Facilities,Calvert,0
,Patients: State and Local Affected Facilities,Calvert,0
,Inmates: State and Local Affected Facilities,Calvert,0
,Youth: State and Local Affected Facilities,Calvert,0
2020-09-16 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-09-16 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-09-16 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-09-16 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-09-16 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-09-16 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-09-16 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-09-16 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-09-16 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-09-16 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-09-16 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-09-16 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-09-16 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-09-16 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-09-16 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-09-16 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-09-16 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-09-16 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-09-16 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-09-16 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-09-16 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-09-16 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-09-16 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-09-16 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-09-23 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-09-23 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-09-23 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-09-23 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-09-23 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-09-23 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-09-30 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-09-30 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-09-30 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-09-30 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-09-30 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-09-30 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-10-07 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-10-07 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-10-07 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-10-07 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-10-07 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-10-07 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-10-14 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-10-14 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-10-14 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-10-14 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-10-14 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-10-14 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-10-21 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,5
2020-10-21 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-10-21 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-10-21 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-10-21 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-10-21 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-10-28 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-10-28 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,0
2020-10-28 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-10-28 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-10-28 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-10-28 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-11-04 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,6
2020-11-04 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,1
2020-11-04 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-11-04 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-11-04 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-11-04 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-11-11 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,7
2020-11-11 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,4
2020-11-11 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-11-11 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-11-11 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-11-11 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-11-18 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,17
2020-11-18 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,34
2020-11-18 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-11-18 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-11-18 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-11-18 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-11-18 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,17
2020-11-18 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,34
2020-11-18 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-11-18 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-11-18 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-11-18 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-11-18 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,17
2020-11-18 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,34
2020-11-18 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-11-18 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-11-18 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-11-18 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-11-18 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,17
2020-11-18 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,34
2020-11-18 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-11-18 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-11-18 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-11-18 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-11-25 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,21
2020-11-25 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,42
2020-11-25 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-11-25 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-11-25 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-11-25 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-11-25 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,21
2020-11-25 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,42
2020-11-25 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-11-25 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-11-25 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-11-25 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-12-02 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,29
2020-12-02 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,42
2020-12-02 10:00:00,Staff: State and Local Affected Facilities,Calvert,0
2020-12-02 10:00:00,Patients: State and Local Affected Facilities,Calvert,0
2020-12-02 10:00:00,Inmates: State and Local Affected Facilities,Calvert,0
2020-12-02 10:00:00,Youth: State and Local Affected Facilities,Calvert,0
2020-12-02 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Calvert,29
